Element Number	Element Type	Nodes	
874	Tet4	230	231	270	244	
875	Tet4	241	244	271	270	
876	Tet4	178	240	271	270	
877	Tet4	178	234	271	240	
878	Tet4	241	247	271	269	
879	Tet4	234	271	247	269	
880	Tet4	234	235	271	269	
881	Tet4	178	271	239	270	
882	Tet4	240	271	241	247	
883	Tet4	234	271	240	247	
884	Tet4	242	271	244	270	
885	Tet4	235	239	271	242	
886	Tet4	239	271	242	270	
887	Tet4	228	246	272	269	
888	Tet4	245	272	246	269	
889	Tet4	186	228	272	236	
890	Tet4	228	272	236	269	
891	Tet4	183	186	272	236	
892	Tet4	183	236	272	269	
893	Tet4	245	258	272	269	
894	Tet4	250	272	258	269	
895	Tet4	183	272	223	250	
896	Tet4	183	272	250	269	
897	Tet4	245	258	273	272	
898	Tet4	129	273	245	258	
899	Tet4	250	273	258	272	
900	Tet4	223	273	250	272	
901	Tet4	151	221	273	223	
902	Tet4	126	273	127	258	
903	Tet4	129	273	130	245	
904	Tet4	155	273	221	249	
905	Tet4	129	273	152	155	
906	Tet4	152	155	273	221	
907	Tet4	127	152	129	273	
908	Tet4	127	273	129	258	
909	Tet4	127	152	273	151	
910	Tet4	151	152	273	221	
911	Tet4	129	130	273	155	
912	Tet4	130	273	155	249	
913	Tet4	221	223	274	273	
914	Tet4	223	272	274	273	
915	Tet4	188	222	274	223	
916	Tet4	188	274	222	268	
917	Tet4	187	274	225	249	
918	Tet4	221	274	249	273	
919	Tet4	225	249	274	272	
920	Tet4	249	274	272	273	
921	Tet4	221	274	223	224	
922	Tet4	221	274	224	268	
923	Tet4	186	274	223	272	
924	Tet4	187	225	274	226	
925	Tet4	187	226	274	268	
926	Tet4	188	223	274	224	
927	Tet4	188	224	274	268	
928	Tet4	187	221	274	249	
929	Tet4	187	274	221	268	
930	Tet4	228	246	275	272	
931	Tet4	113	275	228	246	
932	Tet4	245	275	246	272	
933	Tet4	225	228	275	272	
934	Tet4	113	136	275	135	
935	Tet4	113	275	136	228	
936	Tet4	112	113	275	135	
937	Tet4	112	275	113	246	
938	Tet4	112	245	275	246	
939	Tet4	136	275	225	228	
940	Tet4	225	275	249	272	
941	Tet4	112	275	130	135	
942	Tet4	112	130	275	245	
943	Tet4	130	135	275	249	
944	Tet4	249	272	275	273	
945	Tet4	245	275	272	273	
946	Tet4	186	222	223	274	
947	Tet4	186	223	222	229	
948	Tet4	24	181	48	26	
949	Tet4	24	48	181	170	
950	Tet4	11	201	47	40	
951	Tet4	11	47	201	176	
952	Tet4	2	27	202	177	
953	Tet4	2	202	27	43	
954	Tet4	19	182	180	167	
955	Tet4	19	180	182	35	
956	Tet4	172	173	175	262	
957	Tet4	173	175	262	199	
958	Tet4	8	174	32	200	
959	Tet4	8	32	174	9	
960	Tet4	9	201	10	33	
961	Tet4	9	10	201	174	
962	Tet4	96	208	111	193	
963	Tet4	88	208	111	96	
964	Tet4	96	211	208	193	
965	Tet4	96	208	211	196	
966	Tet4	123	217	216	192	
967	Tet4	123	216	217	134	
968	Tet4	123	217	164	147	
969	Tet4	123	164	217	192	
970	Tet4	133	143	218	253	
971	Tet4	143	218	253	217	
972	Tet4	145	189	154	221	
973	Tet4	154	221	189	227	
974	Tet4	156	187	158	161	
975	Tet4	139	186	183	236	
976	Tet4	139	183	186	229	
977	Tet4	94	240	234	178	
978	Tet4	93	240	234	94	
979	Tet4	89	246	241	233	
980	Tet4	89	241	246	90	
981	Tet4	128	251	248	215	
982	Tet4	128	248	251	141	
983	Tet4	136	275	249	225	
984	Tet4	135	249	136	275	
985	Tet4	125	183	223	250	
986	Tet4	125	223	183	229	
987	Tet4	104	105	251	128	
988	Tet4	105	251	128	215	
989	Tet4	190	260	251	220	
990	Tet4	190	248	251	260	
991	Tet4	215	251	248	260	
992	Tet4	217	218	253	260	
993	Tet4	191	253	218	260	
994	Tet4	49	212	256	73	
995	Tet4	73	212	256	209	
996	Tet4	57	252	204	257	
997	Tet4	57	204	252	254	
998	Tet4	29	199	203	175	
999	Tet4	29	203	199	257	
1000	Tet4	29	57	204	257	
1001	Tet4	29	204	57	58	
1002	Tet4	190	219	260	267	
1003	Tet4	191	260	219	267	
1004	Tet4	80	210	105	261	
1005	Tet4	79	105	80	210	
1006	Tet4	105	210	215	261	
1007	Tet4	105	215	210	251	
1008	Tet4	213	260	267	220	
1009	Tet4	191	267	213	260	
1010	Tet4	238	270	241	240	
1011	Tet4	240	270	241	271	
1012	Tet4	183	186	223	272	
1013	Tet4	183	223	186	229	
1014	Tet4	126	273	250	223	
1015	Tet4	126	250	273	258	
1016	Tet4	126	273	151	127	
1017	Tet4	126	151	273	223	
1018	Tet4	130	275	273	249	
1019	Tet4	130	273	275	245	
1020	Tet4	156	158	187	227	
1021	Tet4	109	213	118	195	
1022	Tet4	85	118	86	195	
1023	Tet4	32	61	206	198	
1024	Tet4	144	278	280	222	
1025	Tet4	144	280	278	163	
1026	Tet4	222	278	280	268	
1027	Tet4	226	280	278	268	
1028	Tet4	235	239	279	271	
1029	Tet4	178	279	239	271	
1030	Tet4	233	241	277	269	
1031	Tet4	241	277	269	271	
1032	Tet4	81	244	233	82	
1033	Tet4	81	233	244	277	
1034	Tet4	81	242	243	277	
1035	Tet4	78	242	243	81	
1036	Tet4	191	260	218	219	
1037	Tet4	218	219	260	276	
